"COD_MUN_TSE","NUM_TURNO","SIGLA_PARTIDO","NOME_MUNICIPIO","DESCRICAO_CARGO","ANO_ELEICAO","COD_MUN_IBGE","UF","QTDE_VOTOS"
"04278","2","PT","BELEM","PREFEITO","2000","1501402","PA","325883"
"04294","1","PMDB","BENEVIDES","PREFEITO","2000","1501501","PA","3433"
"04294","1","PSDB","BENEVIDES","PREFEITO","2000","1501501","PA","10021"
"04294","1","PT","BENEVIDES","PREFEITO","2000","1501501","PA","1243"
"04324","1","PPB","ULIANOPOLIS","PREFEITO","2000","1508126","PA","772"
"04324","1","PSB","ULIANOPOLIS","PREFEITO","2000","1508126","PA","1398"
"04332","1","PMDB","BRAGANCA","PREFEITO","2000","1501709","PA","10348"
"04332","1","PPB","BRAGANCA","PREFEITO","2000","1501709","PA","11364"
"04332","1","PSD","BRAGANCA","PREFEITO","2000","1501709","PA","10078"
"04332","1","PT","BRAGANCA","PREFEITO","2000","1501709","PA","2711"
"04340","1","PMDB","AURORA DO PARA","PREFEITO","2000","1500958","PA","3043"
"04340","1","PSDB","AURORA DO PARA","PREFEITO","2000","1500958","PA","3082"
"04359","1","PMDB","BREVES","PREFEITO","2000","1501808","PA","7619"
"04359","1","PPB","BREVES","PREFEITO","2000","1501808","PA","9221"
"04359","1","PTB","BREVES","PREFEITO","2000","1501808","PA","6860"
"04367","1","PMDB","TERRA SANTA","PREFEITO","2000","1507979","PA","3380"
"04367","1","PSDB","TERRA SANTA","PREFEITO","2000","1507979","PA","2710"
"04375","1","PMDB","BUJARU","PREFEITO","2000","1501907","PA","2637"
"04391","1","PL","CACHOEIRA DO ARARI","PREFEITO","2000","1502004","PA","1134"
"04391","1","PSB","CACHOEIRA DO ARARI","PREFEITO","2000","1502004","PA","1146"
"04391","1","PT","CACHOEIRA DO ARARI","PREFEITO","2000","1502004","PA","1255"
"04391","1","PTB","CACHOEIRA DO ARARI","PREFEITO","2000","1502004","PA","2146"
"04405","1","PDT","VITORIA DO XINGU","PREFEITO","2000","1508357","PA","233"
"04405","1","PMDB","VITORIA DO XINGU","PREFEITO","2000","1508357","PA","678"
"04405","1","PSDB","VITORIA DO XINGU","PREFEITO","2000","1508357","PA","997"
"04413","1","PDT","CAMETA","PREFEITO","2000","1502103","PA","13031"
"04413","1","PSDB","CAMETA","PREFEITO","2000","1502103","PA","10876"
"04413","1","PT","CAMETA","PREFEITO","2000","1502103","PA","14676"
"04430","1","PL","CAPANEMA","PREFEITO","2000","1502202","PA","2592"
"04430","1","PMDB","CAPANEMA","PREFEITO","2000","1502202","PA","10742"
"04430","1","PPS","CAPANEMA","PREFEITO","2000","1502202","PA","7102"
"04430","1","PSDB","CAPANEMA","PREFEITO","2000","1502202","PA","6857"
"04448","1","PMDB","BREU BRANCO","PREFEITO","2000","1501782","PA","1991"
"04448","1","PSDB","BREU BRANCO","PREFEITO","2000","1501782","PA","9533"
"04472","1","PMDB","CASTANHAL","PREFEITO","2000","1502400","PA","8429"
"04472","1","PSDB","CASTANHAL","PREFEITO","2000","1502400","PA","3062"
"04472","1","PT","CASTANHAL","PREFEITO","2000","1502400","PA","2878"
"04502","1","PSD","ABEL FIGUEIREDO","PREFEITO","2000","1500131","PA","1031"
"04502","1","PSDB","ABEL FIGUEIREDO","PREFEITO","2000","1500131","PA","1505"
"04510","1","PSDB","COLARES","PREFEITO","2000","1502608","PA","2436"
"04537","1","PDT","CONCEICAO DO ARAGUAIA","PREFEITO","2000","1502707","PA","6597"
"04537","1","PMDB","CONCEICAO DO ARAGUAIA","PREFEITO","2000","1502707","PA","9172"
"04545","1","PSB","TERRA ALTA","PREFEITO","2000","1507961","PA","2651"
"04545","1","PTB","TERRA ALTA","PREFEITO","2000","1507961","PA","2076"
"04553","1","PMDB","CURRALINHO","PREFEITO","2000","1502806","PA","3156"
"04553","1","PSDB","CURRALINHO","PREFEITO","2000","1502806","PA","1650"
"04553","1","PTB","CURRALINHO","PREFEITO","2000","1502806","PA","1404"
"04561","1","PDT","FLORESTA DO ARAGUAIA","PREFEITO","2000","1503044","PA","1556"
"04561","1","PTB","FLORESTA DO ARAGUAIA","PREFEITO","2000","1503044","PA","1571"
"04570","1","PSDB","CURUCA","PREFEITO","2000","1502905","PA","7402"
"04570","1","PTB","CURUCA","PREFEITO","2000","1502905","PA","4999"
"04588","1","PDT","BANNACH","PREFEITO","2000","1501253","PA","911"
"04588","1","PL","BANNACH","PREFEITO","2000","1501253","PA","711"
"04588","1","PSDB","BANNACH","PREFEITO","2000","1501253","PA","589"
"04596","1","PTB","FARO","PREFEITO","2000","1503002","PA","2295"
"04600","1","PT","NOVA IPIXUNA","PREFEITO","2000","1504976","PA","3102"
"04600","1","PTB","NOVA IPIXUNA","PREFEITO","2000","1504976","PA","2513"
"04618","1","PMDB","GURUPA","PREFEITO","2000","1503101","PA","3214"
"04618","1","PT","GURUPA","PREFEITO","2000","1503101","PA","3345"
"04626","1","PMDB","PLACAS","PREFEITO","2000","1505650","PA","961"
"04626","1","PSB","PLACAS","PREFEITO","2000","1505650","PA","2114"
"04626","1","PSDB","PLACAS","PREFEITO","2000","1505650","PA","1507"
"04642","1","PMDB","MARITUBA","PREFEITO","2000","1504422","PA","4354"
"04642","1","PSDB","MARITUBA","PREFEITO","2000","1504422","PA","17709"
"04642","1","PT","MARITUBA","PREFEITO","2000","1504422","PA","1697"
"04669","1","PDT","TRACUATEUA","PREFEITO","2000","1508035","PA","6307"
"04669","1","PPB","TRACUATEUA","PREFEITO","2000","1508035","PA","3561"
"04685","1","PDT","QUATIPURU","PREFEITO","2000","1506112","PA","2146"
"04685","1","PMDB","QUATIPURU","PREFEITO","2000","1506112","PA","435"
"04685","1","PSDB","QUATIPURU","PREFEITO","2000","1506112","PA","2401"
"04731","1","PMDB","ITUPIRANGA","PREFEITO","2000","1503705","PA","2846"
"04731","1","PTB","ITUPIRANGA","PREFEITO","2000","1503705","PA","6998"
"04766","1","PL","CACHOEIRA DO PIRIA","PREFEITO","2000","1501956","PA","2087"
"04766","1","PSDB","CACHOEIRA DO PIRIA","PREFEITO","2000","1501956","PA","2426"
"04774","1","PMDB","JURUTI","PREFEITO","2000","1503903","PA","6351"
"04790","1","PDT","LIMOEIRO DO AJURU","PREFEITO","2000","1504000","PA","2645"
"04790","1","PSDB","LIMOEIRO DO AJURU","PREFEITO","2000","1504000","PA","3838"
"04804","1","PDT","BELTERRA","PREFEITO","2000","1501451","PA","2304"
"04804","1","PMDB","BELTERRA","PREFEITO","2000","1501451","PA","2989"
"04812","1","PFL","MAGALHAES BARATA","PREFEITO","2000","1504109","PA","1810"
"04812","1","PPS","MAGALHAES BARATA","PREFEITO","2000","1504109","PA","573"
"04812","1","PSDB","MAGALHAES BARATA","PREFEITO","2000","1504109","PA","2194"
"04820","1","PL","SAO JOAO DA PONTA","PREFEITO","2000","1507466","PA","1895"
"04820","1","PMDB","SAO JOAO DA PONTA","PREFEITO","2000","1507466","PA","1164"
"04855","1","PFL","MARACANA","PREFEITO","2000","1504307","PA","5386"
"04855","1","PSDB","MARACANA","PREFEITO","2000","1504307","PA","6400"
"04871","1","PFL","MARAPANIM","PREFEITO","2000","1504406","PA","5651"
"04871","1","PSDB","MARAPANIM","PREFEITO","2000","1504406","PA","5353"
"04898","1","PSD","MELGACO","PREFEITO","2000","1504505","PA","2439"
"04898","1","PSDB","MELGACO","PREFEITO","2000","1504505","PA","2013"
"04910","1","PDT","MOCAJUBA","PREFEITO","2000","1504604","PA","5287"
"04910","1","PSDB","MOCAJUBA","PREFEITO","2000","1504604","PA","4725"
"04936","1","PPS","MOJU","PREFEITO","2000","1504703","PA","294"
"04936","1","PSDB","MOJU","PREFEITO","2000","1504703","PA","9489"
"04936","1","PTB","MOJU","PREFEITO","2000","1504703","PA","9426"
"04952","1","PPB","MONTE ALEGRE","PREFEITO","2000","1504802","PA","7461"
"04952","1","PSDB","MONTE ALEGRE","PREFEITO","2000","1504802","PA","14737"
"04979","1","PPB","MUANA","PREFEITO","2000","1504901","PA","5843"
"04979","1","PT","MUANA","PREFEITO","2000","1504901","PA","4882"
"04995","1","PSDB","NOVA TIMBOTEUA","PREFEITO","2000","1505007","PA","3766"
"04995","1","PTB","NOVA TIMBOTEUA","PREFEITO","2000","1505007","PA","3015"
"05010","1","PPB","OBIDOS","PREFEITO","2000","1505106","PA","7252"
"05010","1","PT","OBIDOS","PREFEITO","2000","1505106","PA","4631"
"05053","1","PMDB","ORIXIMINA","PREFEITO","2000","1505304","PA","15174"
"05053","1","PTB","ORIXIMINA","PREFEITO","2000","1505304","PA","6045"
"05070","1","PMDB","OUREM","PREFEITO","2000","1505403","PA","3397"
"05070","1","PSDB","OUREM","PREFEITO","2000","1505403","PA","3872"
"05096","1","PSDB","PARAGOMINAS","PREFEITO","2000","1505502","PA","13717"
"05134","1","PMDB","PONTA DE PEDRAS","PREFEITO","2000","1505700","PA","3137"
"05134","1","PSB","PONTA DE PEDRAS","PREFEITO","2000","1505700","PA","1666"
"05134","1","PSDB","PONTA DE PEDRAS","PREFEITO","2000","1505700","PA","3472"
"05150","1","PSDB","PORTEL","PREFEITO","2000","1505809","PA","6261"
"05150","1","PT","PORTEL","PREFEITO","2000","1505809","PA","191"
"05150","1","PTB","PORTEL","PREFEITO","2000","1505809","PA","5726"
"05177","1","PMDB","PORTO DE MOZ","PREFEITO","2000","1505908","PA","2708"
"05177","1","PSDB","PORTO DE MOZ","PREFEITO","2000","1505908","PA","4018"
"05193","1","PMDB","PRAINHA","PREFEITO","2000","1506005","PA","4476"
"05193","1","PPB","PRAINHA","PREFEITO","2000","1506005","PA","5205"
"05215","1","PMDB","PRIMAVERA","PREFEITO","2000","1506104","PA","3756"
"05215","1","PPB","PRIMAVERA","PREFEITO","2000","1506104","PA","2606"
"05231","1","PMDB","SALINOPOLIS","PREFEITO","2000","1506203","PA","7361"
"05231","1","PSDB","SALINOPOLIS","PREFEITO","2000","1506203","PA","4391"
"05274","1","PL","SANTA CRUZ DO ARARI","PREFEITO","2000","1506401","PA","1677"
"05274","1","PSDB","SANTA CRUZ DO ARARI","PREFEITO","2000","1506401","PA","1699"
"05290","1","PFL","SANTA IZABEL DO PARA","PREFEITO","2000","1506500","PA","5562"
"05290","1","PTB","SANTA IZABEL DO PARA","PREFEITO","2000","1506500","PA","776"
"05312","1","PFL","SANTA MARIA DO PARA","PREFEITO","2000","1506609","PA","2952"
"05312","1","PMDB","SANTA MARIA DO PARA","PREFEITO","2000","1506609","PA","4274"
"05312","1","PTB","SANTA MARIA DO PARA","PREFEITO","2000","1506609","PA","3118"
"05339","1","PDT","SANTANA DO ARAGUAIA","PREFEITO","2000","1506708","PA","6436"
"05355","1","PFL","SANTAREM","PREFEITO","2000","1506807","PA","56139"
"05355","1","PPB","SANTAREM","PREFEITO","2000","1506807","PA","17053"
"05355","1","PT","SANTAREM","PREFEITO","2000","1506807","PA","30353"
"05371","1","PPB","SANTAREM NOVO","PREFEITO","2000","1506906","PA","1512"
"05371","1","PSDB","SANTAREM NOVO","PREFEITO","2000","1506906","PA","2687"
"05410","1","PSDB","SAO CAETANO DE ODIVELAS","PREFEITO","2000","1507102","PA","3907"
"05410","1","PTB","SAO CAETANO DE ODIVELAS","PREFEITO","2000","1507102","PA","4212"
"05436","1","PDT","SAO DOMINGOS DO CAPIM","PREFEITO","2000","1507201","PA","6694"
"05436","1","PSDB","SAO DOMINGOS DO CAPIM","PREFEITO","2000","1507201","PA","3445"
"05452","1","PPS","SAO FELIX DO XINGU","PREFEITO","2000","1507300","PA","5083"
"05452","1","PTB","SAO FELIX DO XINGU","PREFEITO","2000","1507300","PA","5567"
"05533","1","PFL","SAO SEBASTIAO DA BOA VISTA","PREFEITO","2000","1507706","PA","6006"
"05533","1","PSDB","SAO SEBASTIAO DA BOA VISTA","PREFEITO","2000","1507706","PA","2075"
"05533","1","PT","SAO SEBASTIAO DA BOA VISTA","PREFEITO","2000","1507706","PA","2814"
"05592","1","PMDB","TOME ACU","PREFEITO","2000","1508001","PA","3092"
"05592","1","PPB","TOME ACU","PREFEITO","2000","1508001","PA","8942"
"05592","1","PTB","TOME ACU","PREFEITO","2000","1508001","PA","6187"
"05614","1","PMDB","TUCURUI","PREFEITO","2000","1508100","PA","17136"
"05614","1","PTB","TUCURUI","PREFEITO","2000","1508100","PA","14480"
"05630","1","PFL","VIGIA","PREFEITO","2000","1508209","PA","7567"
"05630","1","PSDB","VIGIA","PREFEITO","2000","1508209","PA","10147"
"05657","1","PMDB","VIZEU","PREFEITO","2000","1508308","PA","8137"
"05657","1","PPS","VIZEU","PREFEITO","2000","1508308","PA","9798"
"05690","1","PMDB","RIO MARIA","PREFEITO","2000","1506161","PA","3860"
"05690","1","PSDB","RIO MARIA","PREFEITO","2000","1506161","PA","3113"
"05690","1","PTB","RIO MARIA","PREFEITO","2000","1506161","PA","1633"
"05738","1","PMDB","RONDON DO PARA","PREFEITO","2000","1506187","PA","8463"
"05738","1","PPB","RONDON DO PARA","PREFEITO","2000","1506187","PA","1023"
"05738","1","PSDB","RONDON DO PARA","PREFEITO","2000","1506187","PA","7201"
"05754","1","PMDB","URUARA","PREFEITO","2000","1508159","PA","4080"
"05754","1","PSDB","URUARA","PREFEITO","2000","1508159","PA","7835"
"05770","1","PMDB","MEDICILANDIA","PREFEITO","2000","1504455","PA","3172"
"05770","1","PSDB","MEDICILANDIA","PREFEITO","2000","1504455","PA","2937"
"05770","1","PT","MEDICILANDIA","PREFEITO","2000","1504455","PA","3070"
"05819","1","PMDB","CONCORDIA DO PARA","PREFEITO","2000","1502756","PA","4906"
"05819","1","PSDB","CONCORDIA DO PARA","PREFEITO","2000","1502756","PA","4653"
"05878","1","PSB","GARRAFAO DO NORTE","PREFEITO","2000","1503077","PA","5943"
"05878","1","PSDB","GARRAFAO DO NORTE","PREFEITO","2000","1503077","PA","2705"
"05894","1","PPB","RUROPOLIS","PREFEITO","2000","1506195","PA","2544"
"05894","1","PSB","RUROPOLIS","PREFEITO","2000","1506195","PA","2123"
"05894","1","PSDB","RUROPOLIS","PREFEITO","2000","1506195","PA","3519"
"05959","1","PSB","OURILANDIA DO NORTE","PREFEITO","2000","1505437","PA","2967"
"05959","1","PSDB","OURILANDIA DO NORTE","PREFEITO","2000","1505437","PA","3358"
"05975","1","PTB","DOM ELISEU","PREFEITO","2000","1502939","PA","6349"
"05991","1","PDT","SANTA MARIA DAS BARREIRAS","PREFEITO","2000","1506583","PA","1434"
"05991","1","PSC","SANTA MARIA DAS BARREIRAS","PREFEITO","2000","1506583","PA","24"
"05991","1","PSDB","SANTA MARIA DAS BARREIRAS","PREFEITO","2000","1506583","PA","488"
"06050","1","PFL","MACAPA","PREFEITO","2000","1600303","AP","15573"
"06050","1","PPB","MACAPA","PREFEITO","2000","1600303","AP","10712"
"06050","1","PPS","MACAPA","PREFEITO","2000","1600303","AP","3947"
"06050","1","PSB","MACAPA","PREFEITO","2000","1600303","AP","42681"
"06050","1","PTB","MACAPA","PREFEITO","2000","1600303","AP","42266"
"09210","1","PDT","SAO LUIS","PREFEITO","2000","2111300","MA","194109"
"09210","1","PSDB","SAO LUIS","PREFEITO","2000","2111300","MA","111457"
"09210","1","PTB","SAO LUIS","PREFEITO","2000","2111300","MA","34830"
"10006","1","PMDB","BRASILEIRA","PREFEITO","2000","2201960","PI","2000"
"10006","1","PPB","BRASILEIRA","PREFEITO","2000","2201960","PI","2095"
"10014","1","PFL","AGRICOLANDIA","PREFEITO","2000","2200103","PI","1477"
"10014","1","PSDB","AGRICOLANDIA","PREFEITO","2000","2200103","PI","2044"
"10022","1","PFL","ALEGRETE DO PIAUI","PREFEITO","2000","2200277","PI","1059"
"10030","1","PMDB","AGUA BRANCA","PREFEITO","2000","2200202","PI","4305"
"10030","1","PSDB","AGUA BRANCA","PREFEITO","2000","2200202","PI","3373"
"10049","1","PPB","BAIXA GRANDE DO RIBEIRO","PREFEITO","2000","2201150","PI","1725"
"10057","1","PMDB","ALTO LONGA","PREFEITO","2000","2200301","PI","3018"
"10057","1","PPB","ALTO LONGA","PREFEITO","2000","2200301","PI","1756"
"10057","1","PPS","ALTO LONGA","PREFEITO","2000","2200301","PI","162"
"10065","1","PMDB","BOM PRINCIPIO DO PIAUI","PREFEITO","2000","2201919","PI","2344"
"10065","1","PSDB","BOM PRINCIPIO DO PIAUI","PREFEITO","2000","2201919","PI","955"
"10073","1","PFL","ALTOS","PREFEITO","2000","2200400","PI","5735"
"10073","1","PSDB","ALTOS","PREFEITO","2000","2200400","PI","8038"
"10073","1","PT","ALTOS","PREFEITO","2000","2200400","PI","2209"
"10081","1","PSDB","BONFIM DO PIAUI","PREFEITO","2000","2201929","PI","2023"
"10090","1","PFL","AMARANTE","PREFEITO","2000","2200509","PI","2176"
"10090","1","PSDB","AMARANTE","PREFEITO","2000","2200509","PI","3127"
"10090","1","PTB","AMARANTE","PREFEITO","2000","2200509","PI","3124"
"10103","1","PFL","BURITI DOS MONTES","PREFEITO","2000","2202026","PI","3057"
"10103","1","PMDB","BURITI DOS MONTES","PREFEITO","2000","2202026","PI","751"
"10111","1","PPB","ANGICAL DO PIAUI","PREFEITO","2000","2200608","PI","236"
"10111","1","PRP","ANGICAL DO PIAUI","PREFEITO","2000","2200608","PI","660"
"10111","1","PSDB","ANGICAL DO PIAUI","PREFEITO","2000","2200608","PI","1893"
"10111","1","PTB","ANGICAL DO PIAUI","PREFEITO","2000","2200608","PI","1900"
"10120","1","PFL","CABECEIRAS DO PIAUI","PREFEITO","2000","2202059","PI","2733"
"10120","1","PSDB","CABECEIRAS DO PIAUI","PREFEITO","2000","2202059","PI","1725"
"10138","1","PMDB","ANISIO DE ABREU","PREFEITO","2000","2200707","PI","1741"
"10138","1","PSDB","ANISIO DE ABREU","PREFEITO","2000","2200707","PI","1948"
"10146","1","PPB","CALDEIRAO GRANDE DO PIAUI","PREFEITO","2000","2202091","PI","1365"
"10146","1","PTB","CALDEIRAO GRANDE DO PIAUI","PREFEITO","2000","2202091","PI","1364"
"10154","1","PSDB","ANTONIO ALMEIDA","PREFEITO","2000","2200806","PI","1246"
"10162","1","PFL","CANAVIEIRA","PREFEITO","2000","2202251","PI","1041"
"10162","1","PPS","CANAVIEIRA","PREFEITO","2000","2202251","PI","1108"
"10170","1","PMDB","AROAZES","PREFEITO","2000","2200905","PI","1585"
"10170","1","PPS","AROAZES","PREFEITO","2000","2200905","PI","1763"
"10189","1","PSDB","COIVARAS","PREFEITO","2000","2202737","PI","1534"
"10189","1","PTB","COIVARAS","PREFEITO","2000","2202737","PI","756"
"10197","1","PDT","ARRAIAL","PREFEITO","2000","2201002","PI","753"
"10197","1","PFL","ARRAIAL","PREFEITO","2000","2201002","PI","1451"
"10200","1","PPB","COLONIA DO GURGUEIA","PREFEITO","2000","2202752","PI","936"
"10200","1","PSDB","COLONIA DO GURGUEIA","PREFEITO","2000","2202752","PI","1859"
"10219","1","PDT","AVELINO LOPES","PREFEITO","2000","2201101","PI","1737"
"10219","1","PFL","AVELINO LOPES","PREFEITO","2000","2201101","PI","1829"
"10219","1","PMDB","AVELINO LOPES","PREFEITO","2000","2201101","PI","1616"
"10227","1","PPS","COLONIA DO PIAUI","PREFEITO","2000","2202778","PI","2570"
"10227","1","PSDB","COLONIA DO PIAUI","PREFEITO","2000","2202778","PI","829"
"10235","1","PFL","BARRAS","PREFEITO","2000","2201200","PI","9804"
"10235","1","PSDB","BARRAS","PREFEITO","2000","2201200","PI","7846"
"10243","1","PFL","CORONEL JOSE DIAS","PREFEITO","2000","2202851","PI","1433"
"10243","1","PPB","CORONEL JOSE DIAS","PREFEITO","2000","2202851","PI","1636"
"10251","1","PFL","BARREIRAS DO PIAUI","PREFEITO","2000","2201309","PI","893"
"10251","1","PSB","BARREIRAS DO PIAUI","PREFEITO","2000","2201309","PI","909"
"10260","1","PFL","FARTURA DO PIAUI","PREFEITO","2000","2203750","PI","1163"
"10260","1","PSDB","FARTURA DO PIAUI","PREFEITO","2000","2203750","PI","1380"
"10278","1","PFL","BARRO DURO","PREFEITO","2000","2201408","PI","1217"
"10278","1","PL","BARRO DURO","PREFEITO","2000","2201408","PI","1269"
"10278","1","PSDB","BARRO DURO","PREFEITO","2000","2201408","PI","1447"
"10286","1","PMDB","JACOBINA DO PIAUI","PREFEITO","2000","2205151","PI","1435"
"10286","1","PPB","JACOBINA DO PIAUI","PREFEITO","2000","2205151","PI","1587"
"10294","1","PFL","BATALHA","PREFEITO","2000","2201507","PI","5558"
"10294","1","PMDB","BATALHA","PREFEITO","2000","2201507","PI","5864"
"10308","1","PFL","JARDIM DO MULATO","PREFEITO","2000","2205250","PI","1110"
"10308","1","PSDB","JARDIM DO MULATO","PREFEITO","2000","2205250","PI","1139"
"10316","1","PFL","BENEDITINOS","PREFEITO","2000","2201606","PI","2561"
"10316","1","PMDB","BENEDITINOS","PREFEITO","2000","2201606","PI","660"
"10316","1","PPB","BENEDITINOS","PREFEITO","2000","2201606","PI","2852"
"10324","1","PDT","LAGOA ALEGRE","PREFEITO","2000","2205557","PI","1173"
"10324","1","PFL","LAGOA ALEGRE","PREFEITO","2000","2205557","PI","2260"
"10332","1","PFL","BERTOLINIA","PREFEITO","2000","2201705","PI","1557"
"10332","1","PTB","BERTOLINIA","PREFEITO","2000","2201705","PI","1314"
"10340","1","PSDB","LAGOA DO BARRO DO PIAUI","PREFEITO","2000","2205565","PI","2194"
"10359","1","PFL","BOCAINA","PREFEITO","2000","2201804","PI","2009"
"10359","1","PSDB","BOCAINA","PREFEITO","2000","2201804","PI","1912"
"10367","1","PFL","MARCOLANDIA","PREFEITO","2000","2205953","PI","2346"
"10367","1","PSDB","MARCOLANDIA","PREFEITO","2000","2205953","PI","1214"
"10375","1","PFL","BOM JESUS","PREFEITO","2000","2201903","PI","3513"
"10375","1","PSDB","BOM JESUS","PREFEITO","2000","2201903","PI","573"
"10375","1","PTB","BOM JESUS","PREFEITO","2000","2201903","PI","3185"
"10383","1","PMDB","PATOS DO PIAUI","PREFEITO","2000","2207777","PI","1777"
"10391","1","PMDB","BURITI DOS LOPES","PREFEITO","2000","2202000","PI","4806"
"10391","1","PPS","BURITI DOS LOPES","PREFEITO","2000","2202000","PI","3651"
"10405","1","PFL","PASSAGEM FRANCA DO PIAUI","PREFEITO","2000","2207751","PI","946"
"10405","1","PMDB","PASSAGEM FRANCA DO PIAUI","PREFEITO","2000","2207751","PI","780"
"10413","1","PPS","CAMPINAS DO PIAUI","PREFEITO","2000","2202109","PI","1354"
"10421","1","PMDB","QUEIMADA NOVA","PREFEITO","2000","2208650","PI","2923"
"10421","1","PSDB","QUEIMADA NOVA","PREFEITO","2000","2208650","PI","921"
"10430","1","PDT","CAMPO MAIOR","PREFEITO","2000","2202208","PI","4601"
"10430","1","PL","CAMPO MAIOR","PREFEITO","2000","2202208","PI","2083"
"10430","1","PMDB","CAMPO MAIOR","PREFEITO","2000","2202208","PI","8557"
"10430","1","PSDB","CAMPO MAIOR","PREFEITO","2000","2202208","PI","5444"
"10448","1","PMDB","SANTA CRUZ DOS MILAGRES","PREFEITO","2000","2209153","PI","570"
"10448","1","PTB","SANTA CRUZ DOS MILAGRES","PREFEITO","2000","2209153","PI","1320"
