UF,COD_MUN_IBGE,SIGLA_PARTIDO,QTDE_VOTOS_2000,vote_pct_2000,rank_2000,win_margin_2000,Incumbent_2000,vote_pct_2004
SC,4205902,PSDB,1977,0.077051991581573,5,-0.1868033361914413,0,NA
SC,4205902,PDT,542,0.021124015901473225,6,-0.24273131187154107,0,NA
SC,4205902,PTB,147,0.0057292072647907085,7,-0.2581261205082236,0,NA
SC,4206009,PFL,4243,0.5265574584264086,1,0.06577314470091838,1,0.49064635375826143
SC,4206009,PMDB,3713,0.46078431372549017,2,-0.06577314470091838,0,0.5093536462417385
SC,4206009,PT,102,0.012658227848101266,3,-0.5138992305783073,0,NA
SC,4206108,PFL,2166,0.504072608796835,1,0.00814521759367004,1,0.5
SC,4206108,PMDB,2131,0.495927391203165,2,-0.00814521759367004,0,NA
SC,4206207,PPB,2784,0.507103825136612,1,0.014207650273224015,1,NA
SC,4206207,PMDB,2706,0.492896174863388,2,-0.014207650273224015,0,0.5113947128532361
SC,4206306,PPB,4419,0.5607868020304568,1,0.12157360406091366,1,NA
SC,4206306,PMDB,3461,0.43921319796954317,2,-0.12157360406091366,0,0.43280742978628173
SC,4206405,PT,3766,0.5877028714107366,1,0.1754057428214732,1,0.5252554324363218
SC,4206405,PMDB,2642,0.41229712858926343,2,-0.1754057428214732,0,0.4747445675636782
SC,4206504,PFL,6640,0.4777322109504281,1,0.07885459385567312,1,0.44439794332177446
SC,4206504,PMDB,5544,0.398877617094755,2,-0.07885459385567312,0,0.3401889274183905
SC,4206504,PT,1715,0.1233901719548169,3,-0.35434203899561123,0,NA
SC,4206603,PDT,1794,0.5819007460265975,1,0.16380149205319494,1,NA
SC,4206603,PPB,1289,0.41809925397340253,2,-0.16380149205319494,0,NA
SC,4206652,PMDB,1565,0.47395517867958814,1,0.00181708055723806,1,0.5909793018226753
SC,4206652,PPB,1559,0.4721380981223501,2,-0.00181708055723806,0,NA
SC,4206652,PT,178,0.05390672319806178,3,-0.42004845548152636,0,0.40902069817732467
SC,4206702,PFL,6674,0.6012070984595982,1,0.24484280695432842,1,NA
SC,4206702,PMDB,3956,0.35636429150526977,2,-0.24484280695432842,0,0.39715732723411207
SC,4206702,PPS,471,0.04242861003513197,3,-0.5587784884244662,0,NA
SC,4206751,PMDB,775,0.5068672334859385,1,0.01373446697187708,1,0.49653259361997226
SC,4206751,PPB,754,0.49313276651406146,2,-0.01373446697187708,0,NA
SC,4206801,PMDB,1737,0.672994963192561,1,0.34598992638512205,1,0.45760743321718933
SC,4206801,PPB,844,0.327005036807439,2,-0.34598992638512205,0,NA
SC,4206900,PFL,5044,0.5118214104515474,1,0.0907153729071537,1,0.6353121116528057
SC,4206900,PMDB,4150,0.4211060375443937,2,-0.0907153729071537,0,0.2903164133448045
SC,4206900,PT,661,0.06707255200405886,3,-0.4447488584474885,0,0.07437147500238983
SC,4207007,PPB,15492,0.5715128933485816,1,0.17039878998044788,1,NA
SC,4207007,PFL,10873,0.4011141033681337,2,-0.17039878998044788,0,NA
SC,4207007,PDT,742,0.02737300328328476,3,-0.5441398900652968,0,NA
SC,4207106,PPB,3899,0.5393553741873012,1,0.11204869276525109,1,NA
SC,4207106,PMDB,3089,0.4273066814220501,2,-0.11204869276525109,0,0.39718849840255593
SC,4207106,PT,241,0.03333794439064878,3,-0.5060174297966524,0,0.05674121405750799
SC,4207205,PFL,4103,0.491671659676453,1,0.0059916117435590555,1,0.48969612294795667
SC,4207205,PMDB,4053,0.48568004793289393,2,-0.0059916117435590555,0,NA
SC,4207205,PT,189,0.022648292390653087,3,-0.4690233672857999,0,NA
SC,4207304,PMDB,10685,0.5116602020782455,1,0.18962792702197961,1,0.3533327416348629
SC,4207304,PFL,6725,0.32203227505626586,2,-0.18962792702197961,0,NA
SC,4207304,PPB,1896,0.0907915529377963,3,-0.4208686491404492,0,NA
SC,4207304,PT,1577,0.07551596992769238,4,-0.4361442321505531,0,0.17307180260939026
SC,4207403,PPB,1984,0.5446060938786714,1,0.08921218775734285,1,NA
SC,4207403,PMDB,1659,0.4553939061213286,2,-0.08921218775734285,0,NA
SC,4207502,PT,8608,0.3666098807495741,1,0.03006814310051109,1,0.33488559694925196
SC,4207502,PMDB,7902,0.33654173764906303,2,-0.03006814310051109,0,0.33484892930478144
SC,4207502,PFL,6970,0.29684838160136284,3,-0.06976149914821128,0,0.3203285420944558
SC,4207577,PSDB,1063,0.5442908346134152,1,0.08858166922683047,1,0.4903660886319846
SC,4207577,PMDB,890,0.45570916538658474,2,-0.08858166922683047,0,0.5096339113680154
SC,4207601,PDT,1783,0.558759009714823,1,0.1175180194296459,1,0.4358353510895884
SC,4207601,PT,1408,0.44124099028517705,2,-0.1175180194296459,0,0.5641646489104116
SC,4207650,PPB,3411,0.6966911764705882,1,0.39338235294117646,1,NA
SC,4207650,PDT,1485,0.30330882352941174,2,-0.39338235294117646,0,NA
SC,4207684,PPB,1227,0.39580645161290323,1,0.0674193548387097,1,NA
SC,4207684,PMDB,1018,0.32838709677419353,2,-0.0674193548387097,0,0.4460452807997648
SC,4207684,PT,855,0.27580645161290324,3,-0.12,0,NA
SC,4207700,PMDB,2398,0.5181503889369058,1,0.036300777873811585,1,NA
SC,4207700,PFL,2230,0.4818496110630942,2,-0.036300777873811585,0,NA
SC,4207759,PMDB,1828,0.5251364550416547,1,0.05027291008330942,1,0.5561240805884234
SC,4207759,PPB,1653,0.4748635449583453,2,-0.05027291008330942,0,NA
SC,4207809,PMDB,2438,0.4850775964982093,1,0.03541583764424988,1,0.4987165383204987
SC,4207809,PPB,2260,0.4496617588539594,2,-0.03541583764424988,0,NA
SC,4207809,PT,328,0.06526064464783128,3,-0.41981695185037804,0,NA
SC,4207858,PT,723,0.42255990648743424,1,0.05260081823495033,1,0.46750524109014674
SC,4207858,PFL,633,0.3699590882524839,2,-0.05260081823495033,0,NA
SC,4207858,PMDB,355,0.2074810052600818,3,-0.21507890122735243,0,0.5324947589098532
SC,4207908,PFL,2756,0.5076441333578928,1,0.015288266715785648,1,NA
SC,4207908,PMDB,2673,0.4923558666421072,2,-0.015288266715785648,0,0.4306655433866891
SC,4208005,PMDB,2499,0.6381511746680286,1,0.27630234933605724,1,0.7091329479768786
SC,4208005,PT,1417,0.3618488253319714,2,-0.27630234933605724,0,0.2908670520231214
SC,4208104,PMDB,5617,0.5078661844484629,1,0.015732368896925808,1,0.48574598839194266
SC,4208104,PPB,5443,0.49213381555153707,2,-0.015732368896925808,0,NA
SC,4208203,PPB,36480,0.457664755548307,1,0.18676686446950785,1,NA
SC,4208203,PMDB,21593,0.27089789107879914,2,-0.18676686446950785,0,NA
SC,4208203,PT,21548,0.2703333375152116,3,-0.1873314180330954,0,0.5415365744870652
SC,4208203,PSC,88,0.0011040158576823193,4,-0.45656073969062466,0,NA
SC,4208302,PFL,6871,0.5125699365908243,1,0.08735546437896302,1,0.3504924831518922
SC,4208302,PDT,5700,0.42521447221186126,2,-0.08735546437896302,0,NA
SC,4208302,PT,389,0.029019022752704213,3,-0.48355091383812004,0,0.2803006739243131
SC,4208302,PPB,243,0.018127564341663557,4,-0.4944423722491607,0,NA
SC,4208302,PV,202,0.015069004102946662,5,-0.49750093248787763,0,NA
SC,4208401,PMDB,5150,0.5786516853932584,1,0.15730337078651685,1,0.4965377649941408
SC,4208401,PPB,3750,0.42134831460674155,2,-0.15730337078651685,0,NA
SC,4208450,PSDB,2632,0.5066410009624639,1,0.025986525505293512,1,0.3355771985104555
SC,4208450,PPB,2497,0.4806544754571704,2,-0.025986525505293512,0,NA
SC,4208450,PT,66,0.012704523580365737,3,-0.49393647738209817,0,0.033801203093669435
SC,4208500,PPB,6592,0.5088775667747414,1,0.0646904431063764,1,NA
SC,4208500,PMDB,5754,0.444187123668365,2,-0.0646904431063764,0,0.42856119745040466
SC,4208500,PT,608,0.04693530955689362,3,-0.46194225721784776,0,NA
SC,4208609,PDT,1582,0.5,1.5,0,0,NA
SC,4208609,PMDB,1582,0.5,1.5,0,0,0.49486244613854824
SC,4208708,PMDB,3655,0.5386089006778662,1,0.07721780135573236,1,0.49723384158683037
SC,4208708,PPB,3131,0.4613910993221338,2,-0.07721780135573236,0,NA
SC,4208807,PMDB,3614,0.40479390681003585,1,0.0041442652329748975,1,0.45912074796101054
SC,4208807,PPB,3577,0.40064964157706096,2,-0.0041442652329748975,0,NA
SC,4208807,PFL,1737,0.19455645161290322,3,-0.21023745519713263,0,NA
SC,4208906,PSDB,28928,0.47032045133074285,1,0.11597053993854362,1,0.29812503513802213
SC,4208906,PMDB,21795,0.35434991139219923,2,-0.11597053993854362,0,NA
SC,4208906,PT,10784,0.1753296372770579,3,-0.294990814053685,0,0.32380390172597967
SC,4208955,PMDB,870,0.5878378378378378,1,0.17567567567567566,1,0.5930318754633062
SC,4208955,PPB,610,0.41216216216216217,2,-0.17567567567567566,0,NA
SC,4209003,PPB,7905,0.5398852615762874,1,0.24381915038929103,1,NA
SC,4209003,PMDB,4335,0.29606611118699633,2,-0.24381915038929103,0,0.4326370921941061
SC,4209003,PT,2402,0.1640486272367163,3,-0.37583663433957104,0,0.2528554300498517
SC,4209102,PMDB,115280,0.501867637199502,1,0.17922351568554046,1,NA
SC,4209102,PT,74112,0.32264412151396155,2,-0.17922351568554046,0,0.31370391600912545
SC,4209102,PPB,40310,0.17548824128653648,3,-0.3263793959129655,0,NA
SC,4209151,PMDB,1514,0.5426523297491039,1,0.11218637992831543,1,0.46261682242990654
SC,4209151,PFL,1201,0.4304659498207885,2,-0.11218637992831543,0,NA
SC,4209151,PT,75,0.026881720430107527,3,-0.5157706093189964,0,NA
SC,4209177,PMDB,809,0.5425888665325285,1,0.08517773306505699,1,0.4090909090909091
SC,4209177,PT,682,0.4574111334674715,2,-0.08517773306505699,0,0.2902097902097902
SC,4209201,PMDB,888,0.5943775100401606,1,0.18875502008032125,1,0.7188264058679706
SC,4209201,PPB,606,0.40562248995983935,2,-0.18875502008032125,0,NA
SC,4209300,PFL,55897,0.6848863566746309,1,0.4347117564173253,1,0.7034530899920062
SC,4209300,PDT,20418,0.25017460025730565,2,-0.4347117564173253,0,NA
SC,4209300,PTB,5300,0.06493904306806347,3,-0.6199473136065674,0,NA
SC,4209409,PDT,9220,0.3532161054284948,1,0.006550971152741059,1,NA
SC,4209409,PPB,9049,0.34666513427575374,2,-0.006550971152741059,0,NA
SC,4209409,PMDB,6605,0.2530360494962265,3,-0.10018005593226831,0,NA
SC,4209409,PT,1229,0.04708271079952496,4,-0.3061333946289698,0,0.5098086620156109
SC,4209458,PPB,577,0.5070298769771528,1,0.014059753954305754,1,NA
SC,4209458,PMDB,561,0.4929701230228471,2,-0.014059753954305754,0,0.46676406135865595
SC,4209508,PMDB,1690,0.5096501809408926,1,0.0193003618817853,1,NA
SC,4209508,PPB,1626,0.49034981905910735,2,-0.0193003618817853,0,NA
SC,4209607,PMDB,3415,0.36504543025120256,1,0.06616782469267773,1,0.592206198220313
SC,4209607,PFL,2796,0.29887760555852483,2,-0.06616782469267773,0,NA
SC,4209607,PPB,2744,0.29331908070550505,3,-0.07172634954569751,0,NA
SC,4209607,PT,400,0.04275788348476751,4,-0.32228754676643506,0,0.05144727421499438
SC,4209706,PFL,3355,0.5232376793512165,1,0.08390517779164064,1,0.5310050873092259
SC,4209706,PPB,2817,0.4393325015595758,2,-0.08390517779164064,0,NA
SC,4209706,PT,240,0.037429819089207735,3,-0.48580786026200873,0,NA
SC,4209805,PMDB,1601,0.5719899964272954,1,0.1439799928545909,1,0.48733174980205857
SC,4209805,PPB,1198,0.4280100035727045,2,-0.1439799928545909,0,NA
SC,4209854,PFL,1775,0.568727971803909,1,0.3454021147068247,1,0.25553613053613056
SC,4209854,PT,697,0.22332585709708427,2,-0.3454021147068247,0,0.4565850815850816
SC,4209854,PPS,649,0.20794617109900673,3,-0.3607818007049023,0,NA
SC,4209904,PPB,2320,0.427255985267035,1,0.0979742173112339,1,NA
SC,4209904,PMDB,1788,0.3292817679558011,2,-0.0979742173112339,0,0.47629009762900976
SC,4209904,PSDB,717,0.13204419889502764,3,-0.2952117863720074,0,NA
SC,4209904,PPS,605,0.11141804788213629,4,-0.31583793738489874,0,NA
SC,4210001,PMDB,3057,0.588223975370406,1,0.2324417933423129,1,0.5452979676197037
SC,4210001,PFL,1849,0.35578218202809314,2,-0.2324417933423129,0,NA
SC,4210001,PPS,291,0.055993842601500865,3,-0.5322301327689052,0,NA
SC,4210035,PMDB,2183,0.5597435897435897,1,0.11948717948717946,1,0.504720406681191
SC,4210035,PPB,1717,0.44025641025641027,2,-0.11948717948717946,0,NA
SC,4210050,PFL,940,1,1,NA,1,0.45750142612664
SC,4210100,PSDB,10271,0.34890277872138054,1,0.03896324478565122,1,NA
SC,4210100,PPB,9124,0.3099395339357293,2,-0.03896324478565122,0,NA
SC,4210100,PFL,6125,0.20806440654935798,3,-0.14083837217202255,0,NA
SC,4210100,PT,3918,0.13309328079353216,4,-0.21580949792784837,0,0.1309335693066178
SC,4210209,PPB,1070,0.5011709601873536,1,0.0023419203747072626,1,NA
SC,4210209,PMDB,1065,0.49882903981264637,2,-0.0023419203747072626,0,0.538135593220339
SC,4210308,PMDB,2705,0.6095087877422263,1,0.29112212708427226,1,0.7158411614005123
SC,4210308,PFL,1413,0.318386660657954,2,-0.29112212708427226,0,NA
SC,4210308,PDT,320,0.07210455159981974,3,-0.5374042361424065,0,NA
SC,4210407,PPB,2098,0.5473519436472737,1,0.09470388729454737,1,NA
SC,4210407,PMDB,1735,0.4526480563527263,2,-0.09470388729454737,0,0.45387371249440217
SC,4210506,PMDB,5599,0.49439293598233996,1,0.20397350993377483,1,0.5946728896757061
SC,4210506,PPB,3289,0.29041942604856513,2,-0.20397350993377483,0,NA
SC,4210506,PT,2437,0.21518763796909493,3,-0.279205298013245,0,0.40532711032429386
SC,4210555,PDT,1325,1,1,NA,1,NA
SC,4210605,PFL,4376,0.5134944848627083,1,0.02698896972541659,1,0.5057618437900128
SC,4210605,PPB,4146,0.48650551513729173,2,-0.02698896972541659,0,NA
SC,4210704,PL,724,0.37945492662473795,1,0.01572327044025157,1,0.46510468594217347
SC,4210704,PPB,694,0.3637316561844864,2,-0.01572327044025157,0,NA
SC,4210704,PT,490,0.25681341719077566,3,-0.12264150943396229,0,NA
SC,4210803,PPB,3373,1,1,NA,1,NA
SC,4210852,PPB,939,0.49761526232114467,1,0.09062003179650235,1,NA
SC,4210852,PMDB,768,0.4069952305246423,2,-0.09062003179650235,0,0.4221662468513854
SC,4210852,PFL,180,0.09538950715421304,3,-0.4022257551669316,0,NA
SC,4210902,PMDB,1457,0.5384331116038433,1,0.07686622320768666,1,0.4323922734026746
SC,4210902,PPB,1249,0.46156688839615667,2,-0.07686622320768666,0,NA
SC,4211009,PMDB,3823,1,1,NA,1,0.46826562245064446
SC,4211058,PSDB,2687,0.5103513770180437,1,0.18081671415004746,1,0.46142234149614225
SC,4211058,PPB,1735,0.3295346628679962,2,-0.18081671415004746,0,NA
SC,4211058,PMDB,843,0.16011396011396012,3,-0.35023741690408355,0,0.5385776585038577
SC,4211108,PSDB,1725,0.34104389086595494,1,0.08244365361803085,1,0.6509539842873177
SC,4211108,PFL,1308,0.2586002372479241,2,-0.08244365361803085,0,0.3490460157126824
SC,4211108,PMDB,1161,0.22953736654804271,3,-0.11150652431791222,0,NA
SC,4211108,PT,864,0.1708185053380783,4,-0.17022538552787664,0,NA
SC,4211207,PMDB,4675,0.5100927441352974,1,0.10223677032187672,1,0.5236193518941122
SC,4211207,PPB,3738,0.40785597381342065,2,-0.10223677032187672,0,NA
SC,4211207,PT,752,0.08205128205128205,3,-0.42804146208401533,0,NA
SC,4211256,PPB,1014,0.5149822244794312,1,0.02996444895886241,1,NA
SC,4211256,PMDB,955,0.4850177755205688,2,-0.02996444895886241,0,0.5013537906137184
SC,4211306,PMDB,6911,0.36124614500026136,1,0.10825361977941561,1,0.529428195203703
SC,4211306,PSDB,4840,0.25299252522084575,2,-0.10825361977941561,0,0.2904113961932884
SC,4211306,PPB,3254,0.1700904291464116,3,-0.19115571585384977,0,NA
SC,4211306,PPS,3209,0.16773822591605247,4,-0.1935079190842089,0,NA
SC,4211306,PDT,773,0.040405624379279706,5,-0.3208405206209817,0,NA
SC,4211306,PTB,144,0.007527050337149129,6,-0.35371909466311224,0,NA
SC,4211405,PMDB,1420,0.5892116182572614,1,0.17842323651452285,1,0.6624955309259921
SC,4211405,PPB,990,0.4107883817427386,2,-0.17842323651452285,0,NA
SC,4211454,PDT,1654,0.5229212772684161,1,0.04584255453683217,1,NA
SC,4211454,PMDB,1509,0.4770787227315839,2,-0.04584255453683217,0,0.6531418312387792
SC,4211504,PPS,1823,0.2680882352941176,1,0.028823529411764692,1,0.40077612739194435
SC,4211504,PMDB,1627,0.23926470588235293,2,-0.028823529411764692,0,0.48615014050582095
SC,4211504,PPB,1511,0.22220588235294117,3,-0.04588235294117646,0,NA
SC,4211504,PT,1182,0.1738235294117647,4,-0.09426470588235292,0,0.020339890271644588
SC,4211504,PFL,657,0.09661764705882353,5,-0.1714705882352941,0,NA
SC,4211603,PPB,4202,0.6011444921316166,1,0.20228898426323316,1,NA
SC,4211603,PFL,2788,0.3988555078683834,2,-0.20228898426323316,0,NA
SC,4211652,PT,1196,0.5594013096351731,1,0.11880261927034613,1,0.5018706574024586
SC,4211652,PPB,942,0.44059869036482696,2,-0.11880261927034613,0,NA
SC,4211702,PSDB,6504,0.512368047896644,1,0.024736095793288115,1,NA
SC,4211702,PFL,6190,0.4876319521033559,2,-0.024736095793288115,0,NA
SC,4211751,PMDB,5202,0.5583941605839416,1,0.15317732932589095,1,0.5743654289909796
SC,4211751,PFL,3775,0.4052168312580507,2,-0.15317732932589095,0,0.42563457100902036
SC,4211751,PT,339,0.036389008158007725,3,-0.5220051524259339,0,NA
SC,4211801,PPB,2626,0.5565917761763459,1,0.11318355235269184,1,NA
SC,4211801,PT,2092,0.4434082238236541,2,-0.11318355235269184,0,0.4932906068495894
SC,4211850,PFL,940,0.5433526011560693,1,0.086705202312138685,1,NA
SC,4211850,PMDB,790,0.45664739884393063,2,-0.086705202312138685,0,0.34714375392341495
SC,4211876,PFL,1072,0.6925064599483204,1,0.3850129198966408,1,NA
SC,4211876,PMDB,476,0.30749354005167956,2,-0.3850129198966408,0,0.5076060848678943
SC,4211892,PFL,875,0.41157102539981183,1,0.07102539981185324,1,0.3154084798345398
SC,4211892,PPB,724,0.3405456255879586,2,-0.07102539981185324,0,NA
SC,4211892,PSDB,527,0.24788334901222953,3,-0.1636876763875823,0,NA
SC,4211900,PFL,17259,0.38552951951214065,1,0.0048026448053253845,1,NA
SC,4211900,PMDB,17044,0.38072687470681527,2,-0.0048026448053253845,0,0.3865634523100634
SC,4211900,PT,10464,0.23374360578104408,3,-0.15178591373109657,0,0.3028302217240534
SC,4212007,PMDB,2316,0.5165031222123104,1,0.033006244424620856,1,NA
SC,4212007,PPB,2168,0.48349687778768957,2,-0.033006244424620856,0,NA
SC,4212056,PFL,1185,0.5831692913385826,1,0.16633858267716534,1,0.4795771263815473
SC,4212056,PPB,847,0.4168307086614173,2,-0.16633858267716534,0,NA
SC,4212106,PSDB,4599,0.4675681171207808,1,0.0661854412362749,1,NA
SC,4212106,PMDB,3948,0.4013826758845059,2,-0.0661854412362749,0,0.5073072881841628
SC,4212106,PT,1289,0.13104920699471329,3,-0.3365189101260675,0,NA
SC,4212205,PMDB,5338,0.5354062186559679,1,0.11153460381143432,1,0.49669059382865666
SC,4212205,PPB,4226,0.4238716148445336,2,-0.11153460381143432,0,NA
SC,4212205,PDT,406,0.040722166499498495,3,-0.49468405215646943,0,NA
SC,4212239,PPB,1605,0.5170747422680413,1,0.03414948453608252,1,NA
SC,4212239,PT,1499,0.48292525773195877,2,-0.03414948453608252,0,NA
SC,4212254,PMDB,1671,0.5575575575575575,1,0.11511511511511507,1,0.5107512609503584
SC,4212254,PPB,1326,0.44244244244244246,2,-0.11511511511511507,0,NA
SC,4212270,PSDB,1198,0.5074121135112241,1,0.014824227022448122,1,0.4301828082458187
SC,4212270,PMDB,1163,0.49258788648877594,2,-0.014824227022448122,0,0.5698171917541812
SC,4212304,PPB,2060,0.5659340659340659,1,0.1607142857142857,1,NA
SC,4212304,PFL,1475,0.4052197802197802,2,-0.1607142857142857,0,NA
SC,4212304,PT,105,0.028846153846153848,3,-0.5370879120879121,0,0.037197626654495664
SC,4212403,PPB,1694,0.545045045045045,1,0.09009009009009006,1,NA
SC,4212403,PMDB,1414,0.45495495495495497,2,-0.09009009009009006,0,0.45798917687268587
SC,4212502,PMDB,3679,0.4027808189183271,1,0.003065469673746435,1,0.3789463852045582
SC,4212502,PFL,3651,0.3997153492445807,2,-0.003065469673746435,0,0.2586400149448907
SC,4212502,PT,1804,0.1975038318370922,3,-0.20527698708123493,0,0.12591070427797496
SC,4212601,PFL,1456,0.6201022146507666,1,0.24020442930153324,1,0.6333988212180747
SC,4212601,PPB,892,0.3798977853492334,2,-0.24020442930153324,0,NA
SC,4212700,PPB,2431,0.5359347442680776,1,0.07186948853615521,1,NA
SC,4212700,PMDB,2105,0.4640652557319224,2,-0.07186948853615521,0,0.4944982394366197
SC,4212809,PPB,3836,0.5689706318599822,1,0.1379412637199644,1,NA
SC,4212809,PMDB,2906,0.4310293681400178,2,-0.1379412637199644,0,0.33460656990068754
SC,4212908,PFL,4045,0.5305613850996852,1,0.0611227701993704,1,NA
SC,4212908,PMDB,3579,0.4694386149003148,2,-0.0611227701993704,0,0.48375857030459707
SC,4213005,PFL,1099,0.5877005347593582,1,0.17540106951871653,1,0.5407262021589794
SC,4213005,PSDB,771,0.4122994652406417,2,-0.17540106951871653,0,NA
SC,4213104,PFL,1633,0.5090399002493765,1,0.018079800498753074,1,NA
SC,4213104,PMDB,1575,0.49096009975062344,2,-0.018079800498753074,0,0.5635206199833933
SC,4213153,PMDB,958,0.5855745721271394,1,0.17114914425427874,1,NA
SC,4213153,PPB,678,0.41442542787286063,2,-0.17114914425427874,0,NA
SC,4213203,PPB,7598,0.558430104365721,1,0.11686020873144204,1,NA
SC,4213203,PMDB,6008,0.441569895634279,2,-0.11686020873144204,0,NA
SC,4213302,PMDB,1810,0.5448524984948826,1,0.12191450933172787,1,0.46807172066687636
SC,4213302,PFL,1405,0.4229379891631547,2,-0.12191450933172787,0,NA
SC,4213302,PTB,107,0.032209512341962676,3,-0.5126429861529199,0,0.028310789556464298
SC,4213351,PPB,912,0.5418894830659536,1,0.26024955436720143,1,NA
SC,4213351,PFL,474,0.2816399286987522,2,-0.26024955436720143,0,NA
SC,4213351,PT,194,0.11527035056446822,3,-0.4266191325014854,0,0.22780314561136478
SC,4213351,PSDB,103,0.061200237670825906,4,-0.48068924539512775,0,NA
SC,4213401,PPB,3570,0.5829523187459177,1,0.16590463749183537,1,NA
SC,4213401,PTB,2554,0.4170476812540823,2,-0.16590463749183537,0,NA
SC,4213500,PMDB,3051,0.5241367462635286,1,0.13210788524308537,1,0.35371116225546606
SC,4213500,PTB,2282,0.3920288610204432,2,-0.13210788524308537,0,0.3722669735327963
SC,4213500,PDT,298,0.05119395292904999,3,-0.4729427933344786,0,NA
SC,4213500,PSDB,190,0.032640439786978184,4,-0.4914963064765504,0,0.14772727272727273
SC,4213609,PMDB,10535,0.6182511737089202,1,0.40798122065727704,1,0.6522247591468509
SC,4213609,PPB,3583,0.2102699530516432,2,-0.40798122065727704,0,NA
SC,4213609,PT,2922,0.1714788732394366,3,-0.44677230046948363,0,0.3477752408531492
SC,4213708,PSDB,4029,0.5389966555183946,1,0.07799331103678925,1,0.35391923990498814
SC,4213708,PMDB,3446,0.46100334448160535,2,-0.07799331103678925,0,0.4425553194149269
SC,4213807,PMDB,2462,0.5033735432426907,1,0.0067470864853813595,1,0.5122282608695652
SC,4213807,PFL,2429,0.4966264567573093,2,-0.0067470864853813595,0,NA
SC,4213906,PFL,761,0.5351617440225035,1,0.07032348804500699,1,NA
SC,4213906,PPB,661,0.4648382559774965,2,-0.07032348804500699,0,NA
SC,4214003,PPB,3740,0.4675584448056007,1,0.06888361045130642,1,NA
SC,4214003,PMDB,3189,0.3986748343542943,2,-0.06888361045130642,0,NA
SC,4214003,PT,1070,0.13376672084010502,3,-0.3337917239654957,0,NA
SC,4214102,PPB,786,0.506117192530586,1,0.012234385061171915,1,NA
SC,4214102,PMDB,767,0.49388280746941404,2,-0.012234385061171915,0,NA
SC,4214151,PMDB,925,0.5331412103746398,1,0.06628242074927959,1,NA
SC,4214151,PDT,810,0.4668587896253602,2,-0.06628242074927959,0,NA
SC,4214201,PMDB,2338,0.3482794577685089,1,0.008342022940563132,1,0.481234238243584
SC,4214201,PT,2282,0.33993743482794575,2,-0.008342022940563132,0,0.45245512535232163
SC,4214201,PPB,2093,0.31178310740354537,3,-0.036496350364963515,0,NA
SC,4214300,PMDB,1012,0.5331928345626976,1,0.06638566912539517,1,0.5329067641681902
SC,4214300,PPB,886,0.46680716543730244,2,-0.06638566912539517,0,NA
SC,4214409,PMDB,2530,0.5999525729191368,1,0.19990514583827368,1,0.597075897656418
SC,4214409,PPB,1687,0.40004742708086316,2,-0.19990514583827368,0,NA
SC,4214508,PMDB,2194,0.49436683190626407,1,0.046191978368634534,1,0.42966588635879976
SC,4214508,PFL,1989,0.44817485353762954,2,-0.046191978368634534,0,0.5158544371142796
SC,4214508,PT,255,0.05745831455610635,3,-0.43690851735015773,0,0.05447967652692062
SC,4214607,PMDB,2735,0.5940486533449174,1,0.18809730668983488,1,0.33153638814016173
SC,4214607,PFL,1869,0.40595134665508253,2,-0.18809730668983488,0,NA
SC,4214706,PFL,3308,0.5089230769230769,1,0.017846153846153845,1,0.4279379157427938
SC,4214706,PMDB,3192,0.4910769230769231,2,-0.017846153846153845,0,0.549889135254989
SC,4214805,PT,15012,0.4879570941004388,1,0.20412806760929625,1,0.49798638273214546
SC,4214805,PPB,8732,0.28382902649114256,2,-0.20412806760929625,0,NA
SC,4214805,PPS,7021,0.22821387940841867,3,-0.2597432146920201,0,NA
SC,4214904,PMDB,1532,0.49181380417335474,1,0.005136436597110772,1,0.5450980392156862
SC,4214904,PPB,1516,0.48667736757624397,2,-0.005136436597110772,0,NA
SC,4214904,PT,67,0.021508828250401284,3,-0.47030497592295345,0,NA
SC,4215000,PMDB,12997,0.6564472953179453,1,0.34021920299005,1,0.5141724312468365
SC,4215000,PFL,6261,0.31622809232789534,2,-0.34021920299005,0,NA
SC,4215000,PT,541,0.0273246123541593,3,-0.629122682963786,0,0.05715370339126034
SC,4215059,PFL,905,0.548152634766808,1,0.09630526953361596,1,0.46204620462046203
SC,4215059,PTB,746,0.451847365233192,2,-0.09630526953361596,0,NA
SC,4215075,PMDB,1848,0.537521815008726,1,0.13845258871436877,1,0.5424319189360355
SC,4215075,PPB,1372,0.3990692262943572,2,-0.13845258871436877,0,NA
SC,4215075,PT,218,0.06340895869691682,3,-0.47411285631180916,0,NA
SC,4215109,PMDB,2915,0.42375345253670593,1,0.07937200174443959,1,0.2066471978862467
SC,4215109,PDT,2369,0.34438145079226634,2,-0.07937200174443959,0,NA
SC,4215109,PT,1595,0.23186509667102775,3,-0.19188835586567818,0,0.35586149353358365
SC,4215208,PDT,2185,0.536723163841808,1,0.07344632768361586,1,NA
SC,4215208,PFL,1886,0.4632768361581921,2,-0.07344632768361586,0,NA
SC,4215307,PPB,2504,0.526382173638848,1,0.05276434727769602,1,NA
SC,4215307,PMDB,2253,0.47361782636115196,2,-0.05276434727769602,0,0.4278665877244918
SC,4215356,PPB,1452,0.5369822485207101,1,0.13091715976331364,1,NA
SC,4215356,PFL,1098,0.40606508875739644,2,-0.13091715976331364,0,NA
SC,4215356,PT,154,0.05695266272189349,3,-0.4800295857988166,0,NA
